system:index,date,site,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed,.geo,temp_c,pressure_pa,met_rain_mm
20240209_00000000000000000002,2024-02-09,1100 21st Street,0.1004231770833333,-0.2312085231145223,0.2520757736402074,"{""type"":""Point"",""coordinates"":[-122.28293594548441,37.81489814622768]}",7.405505116780603,100220.5869140625,0.05243420590161918
20240209_00000000000000000003,2024-02-09,1130 EASTWAY DRIVE,1.1316731770833333,1.765210747718811,2.096819773750689,"{""type"":""Point"",""coordinates"":[-80.77890756111357,35.241064886269236]}",8.119616444905603,99721.62858072916,0.02234876145124076
20240209_00000000000000000004,2024-02-09,1250 NORTH 1400 WEST,0.3414306640625,0.1926196018854777,0.3920168483530774,"{""type"":""Point"",""coordinates"":[-111.93144498698354,40.79410382385383]}",-1.3615033467610829,84638.8369140625,2.2662848233103
20240209_00000000000000000005,2024-02-09,"128 S 'H' ST, LOMPOC",1.5926513671875,-2.737108588218689,3.166749406111055,"{""type"":""Point"",""coordinates"":[-120.45766981577214,34.63795809148752]}",9.258451080322288,99047.54524739584,0.08554458607434867
20240209_00000000000000000006,2024-02-09,"14360 ARROW BLVD., FONTANA",-0.1705322265625,0.6834032932917277,0.704358787535403,"{""type"":""Point"",""coordinates"":[-117.49187265501371,34.099717839730275]}",7.624824778238917,96006.62858072916,1.2602478264688999
20240209_00000000000000000007,2024-02-09,158B JACKSON ST,0.1843465169270833,-0.5255810817082723,0.5569731696884376,"{""type"":""Point"",""coordinates"":[-121.89490051271247,37.34878831311098]}",9.243639882405603,101408.42024739584,0.011307001006599648
20240209_00000000000000000008,2024-02-09,"1630 N MAIN ST, LOS ANGELES",-0.5038859049479166,0.0548632542292277,0.5068638691698213,"{""type"":""Point"",""coordinates"":[-118.22744150568907,34.0654451890335]}",9.913073476155603,100805.8369140625,0.5270808934092486
20240209_00000000000000000009,2024-02-09,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,-1.3146565755208333,-0.1889111598332723,1.328160132615686,"{""type"":""Point"",""coordinates"":[-112.04599037484448,33.45829844869736]}",7.415514882405603,97204.04524739584,0.048515200507637246
20240209_0000000000000000000a,2024-02-09,"1675 SOUTH 600 EAST, SALT LAKE CITY",0.3414306640625,0.1926196018854777,0.3920168483530774,"{""type"":""Point"",""coordinates"":[-111.87298617217289,40.734119996482875]}",-1.3615033467610829,84638.8369140625,2.2662848233103
20240209_0000000000000000000b,2024-02-09,1810 N 16TH STREET,3.42034912109375,-4.057237982749939,5.306596664420199,"{""type"":""Point"",""coordinates"":[-100.76830845473447,46.825350135713116]}",-2.5144981384277116,94557.04524739584,1.003277301681
20240209_0000000000000000000c,2024-02-09,"1865 D RUMRILL BLVD, San Pablo",-0.1226603190104166,-0.3406445582707723,0.3620556158095421,"{""type"":""Point"",""coordinates"":[-122.35685446364737,37.96055022303744]}",6.836738840738917,100973.2119140625,0.04206299771070121
20240209_0000000000000000000d,2024-02-09,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,-0.3270670572916667,1.993909478187561,2.020556326156641,"{""type"":""Point"",""coordinates"":[-73.87795372068912,40.86783060067151]}",4.229316965738917,101634.92024739584,0.0018894671320879295
20240209_0000000000000000000e,2024-02-09,2105 BROADWAY,0.64398193359375,1.2121508518854778,1.372596961428166,"{""type"":""Point"",""coordinates"":[-104.9876391854355,39.75139209261712]}",-2.3450645446777116,81845.62858072917,0.7064163683772051
20240209_0000000000000000000f,2024-02-09,2401 HARTMAN STREET  MATH & SCIENCE CTR,0.8117268880208334,2.0949633518854776,2.2467247242328603,"{""type"":""Point"",""coordinates"":[-77.40007724707759,37.55676078624371]}",7.455716705322288,101542.29524739584,0.02440512169599174
20240209_00000000000000000010,2024-02-09,250 WM. HOWARD TAFT,2.05859375,3.6830981175104776,4.219362507624616,"{""type"":""Point"",""coordinates"":[-84.50388897172643,39.12895955386975]}",13.079170481363974,98712.4619140625,0.07179081429242729
20240209_00000000000000000011,2024-02-09,"2500 1ST STREET, N.W. WASHINGTON DC",-0.1131795247395833,1.8761930068333943,1.879603629415205,"{""type"":""Point"",""coordinates"":[-77.0123450331773,38.922449665882574]}",6.823718007405603,101432.3369140625,0.0012934206843340237
20240209_00000000000000000012,2024-02-09,266-298 Spruce Street,0.3252970377604167,2.084363579750061,2.109594675610505,"{""type"":""Point"",""coordinates"":[-75.1247852617484,39.9346254731053]}",6.308988189697288,101636.12858072916,0.002574920547004922
20240209_00000000000000000013,2024-02-09,"2730 CANNONS LANE, BOWMAN FIELD",1.3643595377604167,3.3256762425104776,3.594662629270851,"{""type"":""Point"",""coordinates"":[-85.66722384555992,38.22644195975335]}",13.581774648030603,99544.42024739584,0.21007359017133356
20240209_00000000000000000014,2024-02-09,2956-A TREAT BOULEVARD,-0.1275634765625,-0.0521313746770223,0.1378046471583145,"{""type"":""Point"",""coordinates"":[-122.02577512863112,37.93650675015726]}",6.541003163655603,99192.54524739584,0.027146935355659707
20240209_00000000000000000015,2024-02-09,304 TUOLUMNE ST.,-0.2606201171875,-0.2862418889999389,0.3871140200265028,"{""type"":""Point"",""coordinates"":[-122.2381487345036,38.102679610014974]}",7.162096913655603,101289.25358072916,0.038799643409248574
20240209_00000000000000000016,2024-02-09,"3120 E. 30TH ST., WASHINGTON PARK",2.9215087890625,4.702771782875061,5.536359457836468,"{""type"":""Point"",""coordinates"":[-86.11445384481632,39.81204478514608]}",13.634753163655603,98319.3369140625,0.23965239514112116
20240209_00000000000000000017,2024-02-09,3174 E. 78TH AVE.,0.1610514322916666,1.3990201552708943,1.4082595494785024,"{""type"":""Point"",""coordinates"":[-104.95012030917181,39.838380235967726]}",-1.4659955342610829,82181.54524739583,0.6572723387598955
20240209_00000000000000000018,2024-02-09,3801 SPRING FOREST RD.,1.25933837890625,1.884656548500061,2.266685566723004,"{""type"":""Point"",""coordinates"":[-78.576504041604,35.85690241455855]}",8.517728424072288,101126.00358072916,0.0012934206843340237
20240209_00000000000000000019,2024-02-09,400 W RIVER ROAD,0.2657063802083333,-0.0189892848332722,0.26638407126158,"{""type"":""Point"",""coordinates"":[-110.98254382370922,32.29563244002188]}",7.241686757405603,92591.29524739584,4.2626082896113004
20240209_0000000000000000001a,2024-02-09,4103 BEACON HILL S,-0.5487874348958334,0.533155083656311,0.7651287420611753,"{""type"":""Point"",""coordinates"":[-122.31584857035989,47.58691554553009]}",4.761706288655603,101203.00358072916,4.5758605002284
20240209_0000000000000000001b,2024-02-09,4250 Karen Ave,0.80963134765625,0.1083097060521443,0.8168438721890355,"{""type"":""Point"",""coordinates"":[-115.0810775068724,36.14145548918313]}",5.714749908447288,93415.79524739584,0.6678819655299151
20240209_0000000000000000001c,2024-02-09,4514 1/2 Durant St,-0.4281412760416667,4.010022759437561,4.03281384190466,"{""type"":""Point"",""coordinates"":[-95.12782208639072,29.66968566605182]}",19.427559153238917,101449.75358072916,1.8436580895304
20240209_0000000000000000001d,2024-02-09,4530 N 17TH AVENUE,-1.1392415364583333,-0.2204256455103556,1.160370089062365,"{""type"":""Point"",""coordinates"":[-112.09590109293569,33.50375006573513]}",7.359281158447288,97228.42024739584,0.012171268355842813
20240209_0000000000000000001e,2024-02-09,4545 Navajo St.,0.64398193359375,1.2121508518854778,1.372596961428166,"{""type"":""Point"",""coordinates"":[-105.00484239729968,39.77897163263266]}",-2.3450645446777116,81845.62858072917,0.7064163683772051
20240209_0000000000000000001f,2024-02-09,4700A SAN MATEO NE,1.9344075520833333,0.7889941136042277,2.089125244895373,"{""type"":""Point"",""coordinates"":[-106.58550007962413,35.13512556344147]}",2.5538612365722884,83380.2119140625,0.9535372256159746
20240209_00000000000000000020,2024-02-09,533 First Street,1.1033935546875,0.9169644912083944,1.4346780874687488,"{""type"":""Point"",""coordinates"":[-116.94434855486318,32.80097790330785]}",8.823066965738917,97924.54524739584,4.8440665005564005
20240209_00000000000000000021,2024-02-09,5551 BETHEL ISLAND RD,0.1024576822916666,-0.2222160100936889,0.2446988594222265,"{""type"":""Point"",""coordinates"":[-121.64334032678234,38.00640315917001]}",7.897448476155603,102188.3369140625,0.010144710433479531
20240209_00000000000000000022,2024-02-09,"5888 MISSION BLVD., RUBIDOUX",-0.1913859049479166,0.656751275062561,0.6840692961309056,"{""type"":""Point"",""coordinates"":[-117.4151226076818,34.000676746232195]}",8.206042226155603,97033.3369140625,1.2184053658366
20240209_00000000000000000023,2024-02-09,8449 S. Monroe St.,-0.13885498046875,0.081983208656311,0.1612512080654318,"{""type"":""Point"",""coordinates"":[-111.89450579385681,40.59790337750221]}",-0.979911549886026,85503.42024739583,2.4930655955195
20240209_00000000000000000024,2024-02-09,9525 1/2 Clinton Dr,-0.2504475911458333,3.6619799534479776,3.670534181201096,"{""type"":""Point"",""coordinates"":[-95.25812147827347,29.734128594476218]}",19.63516006469729,101346.92024739584,0.9944558142542803
20240209_00000000000000000025,2024-02-09,"96 STATE STREET, Rutland, Vermont",-0.6221923828125,1.829846978187561,1.932734675223696,"{""type"":""Point"",""coordinates"":[-72.982133696355,43.60938402855321]}",1.9825721740722884,97630.29524739584,0.0016510485529863672
20240209_00000000000000000026,2024-02-09,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",1.560302734375,3.604525526364645,3.92774094017317,"{""type"":""Point"",""coordinates"":[-90.19861584528427,38.656598061076124]}",14.332100168863974,99407.0869140625,0.0012934206843340237
20240209_00000000000000000027,2024-02-09,E. 14TH & ORANGE,1.9211222330729167,5.485079725583394,5.8117820184873645,"{""type"":""Point"",""coordinates"":[-81.67991351997283,41.49890041815938]}",10.842354075113974,98360.3369140625,0.3614693879008257
20240209_00000000000000000028,2024-02-09,"FRANCIS SCHOOL, 64 BOURNE AVE",0.3503011067708333,2.1435269912083945,2.171961976518876,"{""type"":""Point"",""coordinates"":[-71.36103196747581,41.843214365102256]}",1.532295481363974,101588.12858072916,0.0025898217081987696
20240209_00000000000000000029,2024-02-09,GREAT SMOKY MOUNTAINS NP LOOK ROCK,0.4336751302083333,1.9112475315729776,1.9598319431790612,"{""type"":""Point"",""coordinates"":[-83.94159186978585,35.6340187075031]}",9.746325429280603,97649.4619140625,4.5798987149119
20240209_0000000000000000002a,2024-02-09,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",-0.11846923828125,1.873792290687561,1.8775336239490032,"{""type"":""Point"",""coordinates"":[-77.02052302450933,38.924906630563015]}",6.907946523030603,101154.75358072916,0.0012934206843340237
20240209_0000000000000000002b,2024-02-09,NCore - North Cheyenne Soccer Complex,2.306396484375,-0.7406689723332723,2.4224069166254014,"{""type"":""Point"",""coordinates"":[-104.77241175488882,41.18113595888872]}",-5.902437591552712,80176.67024739583,0.0526279209971392
20240209_0000000000000000002c,2024-02-09,PIKE AVE AT RIVER ROAD,1.0510050455729167,2.8101733128229776,3.0002809291668338,"{""type"":""Point"",""coordinates"":[-92.28630899019394,34.761394926849015]}",16.651354726155603,100125.37858072916,0.149872898948189
20240209_0000000000000000002d,2024-02-09,"Piney Run, Frostburg Reservoir, Finzel",1.75323486328125,0.8893155654271444,1.9658877538496,"{""type"":""Point"",""coordinates"":[-79.0037929409494,39.7062303171478]}",5.895088450113974,93175.79524739584,1.5610724686503
20240209_0000000000000000002e,2024-02-09,Queens College   65-30 Kissena Blvd  Parking Lot#6,-0.2757364908854167,2.597730278968811,2.6123233365487475,"{""type"":""Point"",""coordinates"":[-73.82028862586597,40.73694260744972]}",4.927233632405603,101753.87858072916,0.002172589194771035
20240209_0000000000000000002f,2024-02-09,SE LAFAYETTE/5824 SE LAFAYETTE,0.4820556640625,1.373426079750061,1.455567538725826,"{""type"":""Point"",""coordinates"":[-122.60297900539337,45.49678773144525]}",4.729235585530603,100708.04524739584,5.6326657532572
20240210_00000000000000000000,2024-02-10,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",2.2524134318033853,-1.3328863382339478,2.617241345084363,"{""type"":""Point"",""coordinates"":[-115.4871589216076,32.677059485032586]}",13.255727386474632,101601.02799479169,0.038185715670380205
20240210_00000000000000000001,2024-02-10,1061-A Leesville Ave,-0.5881220499674479,2.646361708641052,2.7109256423995665,"{""type"":""Point"",""coordinates"":[-91.17921675794754,30.462246287291286]}",19.252309417724632,101348.19466145831,0.1887619495342108
20240210_00000000000000000002,2024-02-10,1100 21st Street,1.017773946126302,-1.026998480161031,1.4458871614571354,"{""type"":""Point"",""coordinates"":[-122.28293594548441,37.81489814622768]}",8.491078948974632,100281.15299479169,0.00172257422903499
20240210_00000000000000000003,2024-02-10,1130 EASTWAY DRIVE,2.1392339070638022,2.0123081604639688,2.936955199147808,"{""type"":""Point"",""coordinates"":[-80.77890756111357,35.241064886269236]}",12.839223480224632,99282.94466145831,0.10683536529043636
20240210_00000000000000000004,2024-02-10,1250 NORTH 1400 WEST,0.2992884318033854,-0.8544927835464478,0.905390237712052,"{""type"":""Point"",""coordinates"":[-111.93144498698354,40.79410382385383]}",-2.9086606343586823,84950.56966145833,0.28627514838674983
20240210_00000000000000000005,2024-02-10,"128 S 'H' ST, LOMPOC",1.645825703938802,-3.1897385517756143,3.589313900514867,"{""type"":""Point"",""coordinates"":[-120.45766981577214,34.63795809148752]}",9.580597178141318,99043.15299479169,0.0008583068797918258
20240210_00000000000000000006,2024-02-10,"14360 ARROW BLVD., FONTANA",-0.2955195109049479,-1.1829026142756145,1.219258125330967,"{""type"":""Point"",""coordinates"":[-117.49187265501371,34.099717839730275]}",7.516388193766318,95885.31966145831,3.7601828575084
20240210_00000000000000000007,2024-02-10,158B JACKSON ST,0.6470464070638021,-1.4847824970881145,1.6196444413986029,"{""type"":""Point"",""coordinates"":[-121.89490051271247,37.34878831311098]}",9.014272308349632,101466.736328125,0.0015139579723211227
20240210_00000000000000000008,2024-02-10,"1630 N MAIN ST, LOS ANGELES",-0.0349807739257812,-0.6698614358901978,0.6707741779744686,"{""type"":""Point"",""coordinates"":[-118.22744150568907,34.0654451890335]}",9.928253428141318,100688.94466145831,0.023508071894440263
20240210_00000000000000000009,2024-02-10,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,1.121411641438802,-0.3674932718276977,1.180091256807326,"{""type"":""Point"",""coordinates"":[-112.04599037484448,33.45829844869736]}",9.331329600016318,96814.52799479169,2.8961539268443
20240210_0000000000000000000a,2024-02-10,"1675 SOUTH 600 EAST, SALT LAKE CITY",0.2992884318033854,-0.8544927835464478,0.905390237712052,"{""type"":""Point"",""coordinates"":[-111.87298617217289,40.734119996482875]}",-2.9086606343586823,84950.56966145833,0.28627514838674983
20240210_0000000000000000000b,2024-02-10,1810 N 16TH STREET,3.2146530151367188,-2.0146286884943643,3.7937742104969976,"{""type"":""Point"",""coordinates"":[-100.76830845473447,46.825350135713116]}",-4.111297353108682,95548.77799479169,0.23218393325308284
20240210_0000000000000000000c,2024-02-10,"1865 D RUMRILL BLVD, San Pablo",0.939404805501302,-0.9202276468276978,1.3150286348916442,"{""type"":""Point"",""coordinates"":[-122.35685446364737,37.96055022303744]}",8.374623870849632,101023.52799479169,0.0008583068797918258
20240210_0000000000000000000d,2024-02-10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,1.5961837768554688,1.2427565654118855,2.0229301842552387,"{""type"":""Point"",""coordinates"":[-73.87795372068912,40.86783060067151]}",6.537384287516318,100756.94466145831,0.0008583068797918258
20240210_0000000000000000000e,2024-02-10,2105 BROADWAY,0.6681442260742188,-0.9687302509943644,1.1767986259457992,"{""type"":""Point"",""coordinates"":[-104.9876391854355,39.75139209261712]}",-3.2616879781086823,82177.40299479167,3.5453677177379
20240210_0000000000000000000f,2024-02-10,2401 HARTMAN STREET  MATH & SCIENCE CTR,1.910168965657552,1.9290155172348025,2.714746091827722,"{""type"":""Point"",""coordinates"":[-77.40007724707759,37.55676078624371]}",12.310252126057946,100960.77799479169,0.606203079218659
20240210_00000000000000000010,2024-02-10,250 WM. HOWARD TAFT,1.528455098470052,1.016153375307719,1.8354134875249135,"{""type"":""Point"",""coordinates"":[-84.50388897172643,39.12895955386975]}",12.769399261474632,98506.69466145831,8.1184148788402
20240210_00000000000000000011,2024-02-10,"2500 1ST STREET, N.W. WASHINGTON DC",1.188428243001302,1.531778375307719,1.9387384248071005,"{""type"":""Point"",""coordinates"":[-77.0123450331773,38.922449665882574]}",9.904815928141318,100791.111328125,1.1183857917735
20240210_00000000000000000012,2024-02-10,266-298 Spruce Street,1.4433517456054688,1.446146051088969,2.0431844416553715,"{""type"":""Point"",""coordinates"":[-75.1247852617484,39.9346254731053]}",8.231720225016318,100867.81966145831,0.0008583068797918258
20240210_00000000000000000013,2024-02-10,"2730 CANNONS LANE, BOWMAN FIELD",1.4436365763346355,0.9227085510889688,1.7133235639492883,"{""type"":""Point"",""coordinates"":[-85.66722384555992,38.22644195975335]}",13.702260589599632,99323.90299479169,4.6889275312373
20240210_00000000000000000014,2024-02-10,2956-A TREAT BOULEVARD,0.7963790893554688,-0.7929083108901978,1.1237985777893618,"{""type"":""Point"",""coordinates"":[-122.02577512863112,37.93650675015726]}",7.904409027099632,99252.81966145831,0.002586841578278154
20240210_00000000000000000015,2024-02-10,304 TUOLUMNE ST.,0.7810389200846354,-1.003927191098531,1.2719636786142754,"{""type"":""Point"",""coordinates"":[-122.2381487345036,38.102679610014974]}",8.830108896891318,101327.15299479169,0.0008583068797918258
20240210_00000000000000000016,2024-02-10,"3120 E. 30TH ST., WASHINGTON PARK",2.2046839396158853,0.2701816956202189,2.221177485535192,"{""type"":""Point"",""coordinates"":[-86.11445384481632,39.81204478514608]}",9.657501475016318,98357.52799479169,3.6655902862498997
20240210_00000000000000000017,2024-02-10,3174 E. 78TH AVE.,0.5583419799804688,-1.0014044046401978,1.1465411236590248,"{""type"":""Point"",""coordinates"":[-104.95012030917181,39.838380235967726]}",-2.4255877176920535,82523.06966145833,4.1735410690257
20240210_00000000000000000018,2024-02-10,3801 SPRING FOREST RD.,2.1992721557617188,1.903685927391052,2.908748549678285,"{""type"":""Point"",""coordinates"":[-78.576504041604,35.85690241455855]}",13.562368011474632,100627.236328125,0.27396678924063167
20240210_00000000000000000019,2024-02-10,400 W RIVER ROAD,1.3953577677408855,-0.3308518330256144,1.4340454091175898,"{""type"":""Point"",""coordinates"":[-110.98254382370922,32.29563244002188]}",6.444122568766318,92229.44466145831,10.5985045432994
20240210_0000000000000000001a,2024-02-10,4103 BEACON HILL S,-0.4876988728841145,0.4993687073389689,0.6980109572792024,"{""type"":""Point"",""coordinates"":[-122.31584857035989,47.58691554553009]}",4.629669443766318,101670.361328125,0.0008583068797918258
20240210_0000000000000000001b,2024-02-10,4250 Karen Ave,0.8118413289388021,-1.7470505634943645,1.926466198711801,"{""type"":""Point"",""coordinates"":[-115.0810775068724,36.14145548918313]}",6.183950042724632,93363.02799479169,0.9777039289424749
20240210_0000000000000000001c,2024-02-10,4514 1/2 Durant St,-0.5043004353841146,3.674092014630636,3.708540287107747,"{""type"":""Point"",""coordinates"":[-95.12782208639072,29.66968566605182]}",19.498565928141318,101147.361328125,2.2218167781780003
20240210_0000000000000000001d,2024-02-10,4530 N 17TH AVENUE,1.2286300659179688,-0.3457647562026977,1.276356182853949,"{""type"":""Point"",""coordinates"":[-112.09590109293569,33.50375006573513]}",9.412872568766318,96843.02799479169,2.5571525096843
20240210_0000000000000000001e,2024-02-10,4545 Navajo St.,0.6681442260742188,-0.9687302509943644,1.1767986259457992,"{""type"":""Point"",""coordinates"":[-105.00484239729968,39.77897163263266]}",-3.2616879781086823,82177.40299479167,3.5453677177379
20240210_0000000000000000001f,2024-02-10,4700A SAN MATEO NE,-0.5385208129882812,0.5062860250473022,0.7391415325766486,"{""type"":""Point"",""coordinates"":[-106.58550007962413,35.13512556344147]}",1.2107241312663177,83103.19466145833,2.4649143218944
20240210_00000000000000000020,2024-02-10,533 First Street,0.1187464396158854,-0.0408331155776977,0.1255709371201423,"{""type"":""Point"",""coordinates"":[-116.94434855486318,32.80097790330785]}",8.956248219807946,97729.15299479169,1.5334576368282
20240210_00000000000000000021,2024-02-10,5551 BETHEL ISLAND RD,1.0614954630533855,-1.3331304788589478,1.7041154572814627,"{""type"":""Point"",""coordinates"":[-121.64334032678234,38.00640315917001]}",8.534617360432946,102199.986328125,0.0008583068797918258
20240210_00000000000000000022,2024-02-10,"5888 MISSION BLVD., RUBIDOUX",-0.2910639444986979,-0.7218226989110311,0.7782970052944738,"{""type"":""Point"",""coordinates"":[-117.4151226076818,34.000676746232195]}",8.959747568766318,96904.52799479169,2.0838916301677
20240210_00000000000000000023,2024-02-10,8449 S. Monroe St.,0.3490524291992187,-1.151693304379781,1.203426385651858,"{""type"":""Point"",""coordinates"":[-111.89450579385681,40.59790337750221]}",-2.829965972900368,85824.736328125,0.44275224208334407
20240210_00000000000000000024,2024-02-10,9525 1/2 Clinton Dr,-0.4430821736653645,3.5392450094223022,3.566872166105858,"{""type"":""Point"",""coordinates"":[-95.25812147827347,29.734128594476218]}",19.703562672932946,101044.94466145831,3.5374850034664
20240210_00000000000000000025,2024-02-10,"96 STATE STREET, Rutland, Vermont",0.6845626831054688,1.787698785463969,1.914286554998992,"{""type"":""Point"",""coordinates"":[-72.982133696355,43.60938402855321]}",4.143910980224632,96788.90299479169,1.9758582115123
20240210_00000000000000000026,2024-02-10,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",0.9298629760742188,-1.3060919046401978,1.6032845092622403,"{""type"":""Point"",""coordinates"":[-90.19861584528427,38.656598061076124]}",8.393666839599632,99745.986328125,1.522147655482
20240210_00000000000000000027,2024-02-10,E. 14TH & ORANGE,2.8026453653971357,1.9129836161931355,3.3932767880038037,"{""type"":""Point"",""coordinates"":[-81.67991351997283,41.49890041815938]}",8.831736501057946,98182.02799479169,5.1281690597484
20240210_00000000000000000028,2024-02-10,"FRANCIS SCHOOL, 64 BOURNE AVE",1.6105880737304688,1.6870111227035522,2.3323808589868684,"{""type"":""Point"",""coordinates"":[-71.36103196747581,41.843214365102256]}",5.2389630635579465,100519.52799479169,0.0008583068797918258
20240210_00000000000000000029,2024-02-10,GREAT SMOKY MOUNTAINS NP LOOK ROCK,0.7494227091471354,2.214843153953552,2.338196868016111,"{""type"":""Point"",""coordinates"":[-83.94159186978585,35.6340187075031]}",12.631703948974632,97301.52799479169,16.2158697843501
20240210_0000000000000000002a,2024-02-10,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",1.1523971557617188,1.515726129213969,1.9040601102354044,"{""type"":""Point"",""coordinates"":[-77.02052302450933,38.924906630563015]}",9.942332204182946,100524.90299479169,1.0684967040965
20240210_0000000000000000002b,2024-02-10,NCore - North Cheyenne Soccer Complex,-0.2837804158528645,-2.8675339619318643,2.881541661551031,"{""type"":""Point"",""coordinates"":[-104.77241175488882,41.18113595888872]}",-5.035532379150368,80548.736328125,10.9339296817729
20240210_0000000000000000002c,2024-02-10,PIKE AVE AT RIVER ROAD,0.8133265177408854,0.7132765849431356,1.0817871838252924,"{""type"":""Point"",""coordinates"":[-92.28630899019394,34.761394926849015]}",15.842234547932946,100039.40299479169,9.8107099533031
20240210_0000000000000000002d,2024-02-10,"Piney Run, Frostburg Reservoir, Finzel",2.8877487182617188,0.6658115784327189,2.963511045668173,"{""type"":""Point"",""coordinates"":[-79.0037929409494,39.7062303171478]}",9.230987803141318,92761.15299479169,0.41460394858816585
20240210_0000000000000000002e,2024-02-10,Queens College   65-30 Kissena Blvd  Parking Lot#6,1.8352991739908853,1.5567214091618855,2.40659606161786,"{""type"":""Point"",""coordinates"":[-73.82028862586597,40.73694260744972]}",6.761993662516318,100873.236328125,0.0008583068797918258
20240210_0000000000000000002f,2024-02-10,SE LAFAYETTE/5824 SE LAFAYETTE,-0.5843785603841146,0.3476759990056355,0.6799830160534724,"{""type"":""Point"",""coordinates"":[-122.60297900539337,45.49678773144525]}",4.861196136474632,101057.56966145831,0.05658864974478206
20240211_00000000000000000000,2024-02-11,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",1.9512933890024824,-1.313263177871704,2.3520642134768512,"{""type"":""Point"",""coordinates"":[-115.4871589216076,32.677059485032586]}",12.331487274169945,102170.20003255208,0.0
20240211_00000000000000000001,2024-02-11,1061-A Leesville Ave,0.5398147106170654,3.2818092505137124,3.32590918074381,"{""type"":""Point"",""coordinates"":[-91.17921675794754,30.462246287291286]}",20.878118133544945,100781.57503255208,2.6226341724395
20240211_00000000000000000002,2024-02-11,1100 21st Street,0.6768386363983154,0.2604062557220459,0.7252047695242404,"{""type"":""Point"",""coordinates"":[-122.28293594548441,37.81489814622768]}",9.216578420003259,100520.74169921876,0.009268522262573242
20240211_00000000000000000003,2024-02-11,1130 EASTWAY DRIVE,1.4073073863983154,1.8383888403574624,2.3152078973954184,"{""type"":""Point"",""coordinates"":[-80.77890756111357,35.241064886269236]}",14.13780237833663,98796.90836588542,16.1168277263641
20240211_00000000000000000004,2024-02-11,1250 NORTH 1400 WEST,-0.1701258818308512,0.0467221736907959,0.1764249902454798,"{""type"":""Point"",""coordinates"":[-111.93144498698354,40.79410382385383]}",-4.39808629353837,85538.03336588542,0.038951635360717766
20240211_00000000000000000005,2024-02-11,"128 S 'H' ST, LOMPOC",0.3179315725962321,-1.5261334578196208,1.5588982699105114,"{""type"":""Point"",""coordinates"":[-120.45766981577214,34.63795809148752]}",9.744898732503259,99346.40836588542,0.0
20240211_00000000000000000006,2024-02-11,"14360 ARROW BLVD., FONTANA",-0.4680181344350179,-1.6809186140696208,1.7448576908406512,"{""type"":""Point"",""coordinates"":[-117.49187265501371,34.099717839730275]}",6.87583948771163,96370.65836588542,0.0
20240211_00000000000000000007,2024-02-11,158B JACKSON ST,0.2540481090545654,-0.2502545515696208,0.3566059201632978,"{""type"":""Point"",""coordinates"":[-121.89490051271247,37.34878831311098]}",10.560328420003259,101716.65836588542,0.020682811737060547
20240211_00000000000000000008,2024-02-11,"1630 N MAIN ST, LOS ANGELES",-0.1439621448516845,-0.912933588027954,0.9242147127696528,"{""type"":""Point"",""coordinates"":[-118.22744150568907,34.0654451890335]}",9.354029591878259,101133.11669921876,0.0
20240211_00000000000000000009,2024-02-11,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,-0.2228195667266845,-0.8900047143300375,0.9174731335826456,"{""type"":""Point"",""coordinates"":[-112.04599037484448,33.45829844869736]}",7.544215138753259,97307.74169921876,0.01043081283569336
20240211_0000000000000000000a,2024-02-11,"1675 SOUTH 600 EAST, SALT LAKE CITY",-0.1701258818308512,0.0467221736907959,0.1764249902454798,"{""type"":""Point"",""coordinates"":[-111.87298617217289,40.734119996482875]}",-4.39808629353837,85538.03336588542,0.038951635360717766
20240211_0000000000000000000b,2024-02-11,1810 N 16TH STREET,2.589965264002482,0.1593727270762125,2.5948641072077656,"{""type"":""Point"",""coordinates"":[-100.76830845473447,46.825350135713116]}",-4.153376007080055,95292.99169921876,0.0
20240211_0000000000000000000c,2024-02-11,"1865 D RUMRILL BLVD, San Pablo",0.6049188772837321,0.2836606502532959,0.6681243990428232,"{""type"":""Point"",""coordinates"":[-122.35685446364737,37.96055022303744]}",9.09336878458663,101264.57503255208,0.0686943531036377
20240211_0000000000000000000d,2024-02-11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,1.7636306285858154,-1.225616693496704,2.1476799746386317,"{""type"":""Point"",""coordinates"":[-73.87795372068912,40.86783060067151]}",7.362737274169945,100738.49169921876,0.0
20240211_0000000000000000000e,2024-02-11,2105 BROADWAY,1.1973261038462322,-0.2166445255279541,1.2167681165254252,"{""type"":""Point"",""coordinates"":[-104.9876391854355,39.75139209261712]}",-7.686009470621741,82549.78336588542,0.5727112293243408
